id,created_at,cve,body
113838817770485112,2025-01-16T15:48:27.496Z,['CVE-2024-57013'],"CVE-2024-57013 - TOTOLINK X5000R Remote OS Command Injection January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838817720364110,2025-01-16T15:48:26.737Z,['CVE-2024-57012'],"CVE-2024-57012 - TOTOLINK X5000R Remote OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838817645038283,2025-01-16T15:48:25.575Z,['CVE-2024-57011'],"CVE-2024-57011 - TOTOLINK X5000R OS Command Injection January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838345520487497,2025-01-16T13:48:21.528Z,['CVE-2025-0471'],"CVE-2025-0471 - Apache PMB Arbitary File Upload Vulnerability January 16, 2025 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113835752734178275,2025-01-16T02:48:58.745Z,['CVE-2025-0457'],"CVE-2025-0457 - NetVision Information AirPASS OS Command Injection Vulnerability January 16, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113835752697563350,2025-01-16T02:48:58.189Z,['CVE-2025-0456'],"CVE-2025-0456 - NetVision Information airPASS Unauthenticated Authentication Bypass Vulnerability January 16, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113835752658737518,2025-01-16T02:48:57.594Z,['CVE-2025-0455'],"CVE-2025-0455 - NetVision Information airPASS SQL Injection Vulnerability January 16, 2025 at 02:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113834338110878014,2025-01-15T20:49:13.325Z,['CVE-2025-22146'],"CVE-2025-22146 - ""Sentry SAML SSO Account Takeover Vulnerability"" January 15, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833626963845673,2025-01-15T17:48:22.132Z,['CVE-2024-50858'],"CVE-2024-50858 - GestiolP CSRF Weakness January 14, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833394464000211,2025-01-15T16:49:14.397Z,['CVE-2025-22799'],"CVE-2025-22799 - Vertim Coders Neon Product Designer SQL Injection January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833394397855008,2025-01-15T16:49:13.388Z,['CVE-2025-22785'],"CVE-2025-22785 - ""ComMotion Course Booking System SQL Injection Vulnerability"" January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833394350063386,2025-01-15T16:49:12.662Z,['CVE-2025-22784'],"CVE-2025-22784 - Johan Ström Background Control CSRF Path Traversal Vulnerability January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833394285510907,2025-01-15T16:49:11.700Z,['CVE-2025-22782'],"CVE-2025-22782 - Web Ready Now WR Price List Manager For Woocommerce Unrestricted File Upload Vulnerability January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833394234244137,2025-01-15T16:49:10.893Z,['CVE-2025-22736'],"CVE-2025-22736 - WPExperts User Management Privilege Escalation Arbitrary Privilege Assignment January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155428158974,2025-01-15T15:48:27.002Z,['CVE-2024-47140'],"CVE-2024-47140 - Observium CE XSS January 15, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155363032627,2025-01-15T15:48:26.008Z,['CVE-2024-47002'],"CVE-2024-47002 - Observium CE HTML Code Injection January 15, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155280444716,2025-01-15T15:48:24.766Z,['CVE-2024-45061'],"CVE-2024-45061 - Observium CE - Authenticated XSS in Weather Map Editor January 15, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155187442788,2025-01-15T15:48:23.331Z,['CVE-2024-12084'],"CVE-2024-12084 - ""rsync Daemon Heap-Based Buffer Overflow Vulnerability"" January 15, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155135313186,2025-01-15T15:48:22.542Z,['CVE-2025-0447'],"CVE-2025-0447 - Google Chrome Navigation Privilege Escalation Vulnerability January 15, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155084167584,2025-01-15T15:48:21.756Z,['CVE-2025-0443'],"CVE-2025-0443 - Google Chrome ExtensionPrivilege Escalation Vulnerability January 15, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833155005813599,2025-01-15T15:48:20.561Z,['CVE-2025-0438'],"CVE-2025-0438 - Google Chrome Tracing Stack Buffer Overflow Vulnerability January 15, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833154956262688,2025-01-15T15:48:19.803Z,['CVE-2025-0436'],"CVE-2025-0436 - Google Chrome Skia Integer OverflowHeap Corruption January 15, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113833154904343837,2025-01-15T15:48:19.015Z,['CVE-2025-0434'],"CVE-2025-0434 - Google Chrome V8 Heap Corruption Vulnerability January 15, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113832802787308218,2025-01-15T14:17:34.000Z,"['CVE-2025-21629', 'CVE-2025-21629', 'cve-2025-21629', 'cve-2025-21629']","CVE-2025-21629 – “Linux Net IF – IPv6 extension header offload vulnerability” CVE ID : CVE-2025-21629 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: net: reenable NETIFFIPV6CSUM offload for BIG TCP packets The blamed commit disabled hardware offoad of IPv6 packets with extension headers on devices that advertise NETIFFIPV6CSUM, based on the definition of that feature in skbuff.h: - %NETIFFIPV6_CSUM * - Driver (device) is only able to checksum […] <URL> -linux-net-if-ipv6-extension-header-offload-vulnerability/3971/"
113832802760273143,2025-01-15T14:17:33.000Z,"['CVE-2024-5198', 'CVE-2024-5198', 'cve-2024-5198', 'cve-2024-5198']","CVE-2024-5198 – OpenVPN for Windows DLL Injection Null Pointer Dereference CVE ID : CVE-2024-5198 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : OpenVPN ovpn-dco for Windows version 1.1.1 allows an unprivileged local attacker to send I/O control messages with invalid data to the driver resulting in a NULL pointer dereference leading to a system halt. Severity: 0.0 | NA Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> openvpn-for-windows-dll-injection-null-pointer-dereference/3969/"
113832802753169527,2025-01-15T14:17:33.000Z,"['CVE-2024-57903', 'CVE-2024-57903', 'cve-2024-57903', 'cve-2024-57903']","CVE-2024-57903 – Linux kernel SOREUSEPORT Inet Socket Restriction Comic Book Bug CVE ID : CVE-2024-57903 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: net: restrict SOREUSEPORT to inet sockets After blamed commit, crypto sockets could accidentally be destroyed from RCU call back, as spotted by zyzbot [1]. Trying to acquire a mutex in RCU callback is not allowed. Restrict SOREUSEPORT socket option to inet sockets. v1 of this patch supported TCP, UDP and SCTP […] <URL> -linux-kernel-soreuseport-inet-socket-restriction-comic-book-bug/3967/"
113832802713178062,2025-01-15T14:17:32.000Z,"['CVE-2024-57902', 'CVE-2024-57902', 'cve-2024-57902', 'cve-2024-57902']","CVE-2024-57902 – Linux Kernel afpacket: VLAN Get TCI Vulnerability CVE ID : CVE-2024-57902 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: afpacket: fix vlangettci() vs MSGPEEK Blamed commit forgot MSGPEEK case, allowing a crash [1] as found by syzbot. Rework vlangettci() to not touch skb at all, so that it can be used from many cpus on the same skb. Add a const qualifier to skb argument. [1] skbuff: skbunderpanic: text:ffffffff8a8da482 […] <URL> -linux-kernel-af_packet-vlan-get-tci-vulnerability/3965/"
113832802709512534,2025-01-15T14:17:31.000Z,"['CVE-2024-57900', 'CVE-2024-57900', 'cve-2024-57900', 'cve-2024-57900']","CVE-2024-57900 – “Linux ILA Net Hooks Registration Race Vulnerability” CVE ID : CVE-2024-57900 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: ila: serialize calls to nfregisternethooks() syzbot found a race in ilaaddmapping() [1] commit 031ae72825ce (""ila: call nfunregisternethooks() sooner"") attempted to fix a similar issue. Looking at the syzbot repro, we have concurrent ILACMDADD commands. Add a mutex to make sure at most one thread is […] <URL> -linux-ila-net-hooks-registration-race-vulnerability/3961/"
113832802699864110,2025-01-15T14:17:32.000Z,"['CVE-2024-57901', 'CVE-2024-57901', 'cve-2024-57901', 'cve-2024-57901']","CVE-2024-57901 – Linux Kernel afpacket VLAN Protocol Vulnerability CVE ID : CVE-2024-57901 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: afpacket: fix vlangetprotocoldgram() vs MSGPEEK Blamed commit forgot MSGPEEK case, allowing a crash [1] as found by syzbot. Rework vlangetprotocoldgram() to not touch skb at all, so that it can be used from many cpus on the same skb. Add a const qualifier to skb argument. [1] skbuff: skbunderpanic: […] <URL> -linux-kernel-af_packet-vlan-protocol-vulnerability/3963/"
113832802651077102,2025-01-15T14:17:31.000Z,"['CVE-2024-57899', 'CVE-2024-57899', 'cve-2024-57899', 'cve-2024-57899']","CVE-2024-57899 – IBM WiFi 802.11 Bitwise Operation Integer Overflow Vulnerability CVE ID : CVE-2024-57899 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: wifi: mac80211: fix mbss changed flags corruption on 32 bit systems On 32-bit systems, the size of an unsigned long is 4 bytes, while a u64 is 8 bytes. Therefore, when using oreachsetbit(bit, &bits, sizeof(changed) * BITSPER_BYTE), the code is incorrectly searching for a bit in a 32-bit variable that is expected […] <URL> -ibm-wifi-802-11-bitwise-operation-integer-overflow-vulnerability/3959/"
113832802638183124,2025-01-15T14:17:30.000Z,"['CVE-2024-57898', 'CVE-2024-57898', 'cve-2024-57898', 'cve-2024-57898']","CVE-2024-57898 – Linux Kernel wifi cfg80211 Link ID Information Leak Vulnerability CVE ID : CVE-2024-57898 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: wifi: cfg80211: clear link ID from bitmap during link delete after clean up Currently, during link deletion, the link ID is first removed from the validlinks bitmap before performing any clean-up operations. However, some functions require the link ID to remain in the validlinks bitmap. One such example is […] <URL> -linux-kernel-wifi-cfg80211-link-id-information-leak-vulnerability/3957/"
113832802561605577,2025-01-15T14:17:29.000Z,"['CVE-2024-57896', 'CVE-2024-57896', 'cve-2024-57896', 'cve-2024-57896']","CVE-2024-57896 – Vulnerability: Intel Linux Kernels btrfs Delalloc Workers Use-After-Free CVE ID : CVE-2024-57896 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: btrfs: flush delalloc workers queue before stopping cleaner kthread during unmount During the unmount path, at close_ctree(), we first stop the cleaner kthread, using kthreadstop() which frees the associated taskstruct, and then stop and destroy all the work queues. However after we stopped the cleaner we may still […] <URL> -vulnerability-intel-linux-kernels-btrfs-delalloc-workers-use-after-free/3953/"
113832802543919252,2025-01-15T14:17:30.000Z,"['CVE-2024-57897', 'CVE-2024-57897', 'cve-2024-57897', 'cve-2024-57897']","CVE-2024-57897 – AMD KFD Linux Kernel DMA Direction Vulnerability CVE ID : CVE-2024-57897 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: drm/amdkfd: Correct the migration DMA map direction The SVM DMA device map direction should be set the same as the DMA unmap setting, otherwise the DMA core will report the following warning. Before finialize this solution, there're some discussion on the DMA mapping type(stream-based or coherent) in this […] <URL> -amd-kfd-linux-kernel-dma-direction-vulnerability/3955/"
113832802523849770,2025-01-15T14:17:29.000Z,"['CVE-2024-57895', 'CVE-2024-57895', 'cve-2024-57895', 'cve-2024-57895']","CVE-2024-57895 – Linux kernel: Ksmbd Attribute Ctime Flag Vulnerability CVE ID : CVE-2024-57895 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: ksmbd: set ATTRCTIME flags when setting mtime David reported that the new warning from setattrcopymgtime is coming like the following. [ 113.215316] -[ cut here ]- [ 113.215974] WARNING: CPU: 1 PID: 31 at fs/attr.c:300 setattrcopy+0x1ee/0x200 [ 113.219192] CPU: 1 UID: 0 PID: 31 Comm: […] <URL> -linux-kernel-ksmbd-attribute-ctime-flag-vulnerability/3951/"
113832802492372956,2025-01-15T14:17:27.000Z,"['CVE-2024-57892', 'CVE-2024-57892', 'cve-2024-57892', 'cve-2024-57892']","CVE-2024-57892 – Linux Kernel Ocfs2 Slab-Use-After-Free Vulnerability CVE ID : CVE-2024-57892 Published : Jan. 15, 2025, 1:15 p.m. | 1 hour, 2 minutes ago Description : In the Linux kernel, the following vulnerability has been resolved: ocfs2: fix slab-use-after-free due to dangling pointer dqipriv When mounting ocfs2 and then remounting it as read-only, a slab-use-after-free occurs after the user uses a syscall to quotagetnextquota. Specifically, sbdqinfo(sb, type)->dqipriv is the dangling pointer. During the remounting process, the pointer […] <URL> -linux-kernel-ocfs2-slab-use-after-free-vulnerability/3945/"
113832802456226778,2025-01-15T14:17:24.000Z,"['CVE-2024-9636', 'CVE-2024-9636', 'cve-2024-9636', 'cve-2024-9636']","CVE-2024-9636 – “Post Grid and Gutenberg Blocks WordPress Administrator Registration Privilege Escalation Vulnerability” CVE ID : CVE-2024-9636 Published : Jan. 15, 2025, 10:15 a.m. | 4 hours, 2 minutes ago Description : The Post Grid and Gutenberg Blocks plugin for WordPress is vulnerable to privilege escalation in versions 2.2.85 to 2.3.3. This is due to the plugin not properly restricting what user meta can be updated during profile registration. This makes it possible for unauthenticated attackers to register on the site as an administrator. Severity: 9.8 | CRITICAL Visit the link for more details, […] <URL> post-grid-and-gutenberg-blocks-wordpress-administrator-registration-privilege-escalation-vulnerability/3939/"
113832802446978991,2025-01-15T14:17:24.000Z,"['CVE-2024-11848', 'CVE-2024-11848', 'cve-2024-11848', 'cve-2024-11848']","CVE-2024-11848 – NitroPack WordPress Unauthenticated Capabilities Arbitrary Option Modification Vulnerability CVE ID : CVE-2024-11848 Published : Jan. 15, 2025, 12:15 p.m. | 2 hours, 1 minute ago Description : The NitroPack plugin for WordPress is vulnerable to unauthorized modification of data due to a missing capability check on the 'nitropackdismissnotice_forever' AJAX action in all versions up to, and including, 1.17.0. This makes it possible for authenticated attackers, with subscriber-level access and above, to update arbitrary options to a fixed value of '1' which can activate certain […] <URL> -nitropack-wordpress-unauthenticated-capabilities-arbitrary-option-modification-vulnerability/3941/"
113832802380219030,2025-01-15T14:17:20.000Z,"['CVE-2024-55591', 'CVE-2024-55591', 'CVE-2024-55591', 'cve-2024-55591', 'cve-2024-55591']","CISA adds Fortinet flaw CVE-2024-55591 to KEV Catalog CISA adds Fortinet flaw CVE-2024-55591 to KEV Catalog CVE-2024-55591 is a critical vulnerability affecting Fortinet’s FortiOS and FortiProxy devices. This vulnerability allows a remote attacker to bypass authentication mechanisms and gain super-admin pri . Read more Published Date: Jan 15, 2025 (6 hours, 13 minutes […] <URL> inet-flaw-CVE-2024-55591-to-kev-catalog/3925/"
113832802323776923,2025-01-15T14:17:19.000Z,"['CVE-2023-37936', 'CVE-2023-37936', 'CVE-2023-37936', 'cve-2023-37936', 'cve-2023-37936']","CVE-2023-37936 (CVSS 9.6): Urgent Patch Needed for FortiSwitch Vulnerability CVE-2023-37936 (CVSS 9.6): Urgent Patch Needed for FortiSwitch Vulnerability Fortinet has issued patches to address a critical security vulnerability (CVE-2023-37936, CVSS 9.6) affecting its FortiSwitch product line. The vulnerability could allow remote, unauthenticated attack . Read more Published Date: Jan 15, 2025 […] <URL> -cvss-9-6-urgent-patch-needed-for-fortiswitch-vulnerability/3923/"
113832448233551723,2025-01-15T12:48:36.070Z,['CVE-2024-11848'],"CVE-2024-11848 - NitroPack WordPress Unauthenticated Capabilities Arbitrary Option Modification Vulnerability January 15, 2025 at 12:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113831977869007314,2025-01-15T10:48:58.881Z,['CVE-2024-9636'],"CVE-2024-9636 - ""Post Grid and Gutenberg Blocks WordPress Administrator Registration Privilege Escalation Vulnerability"" January 15, 2025 at 10:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113831134561224002,2025-01-15T07:09:29.000Z,"['CVE-2024-55577', 'CVE-2024-55577', 'cve-2024-55577', 'cve-2024-55577']","CVE-2024-55577 – Linux Ratfor Buffer Overflow Vulnerability CVE ID : CVE-2024-55577 Published : Jan. 15, 2025, 6:15 a.m. | 54 minutes ago Description : Stack-based buffer overflow vulnerability exists in Linux Ratfor 1.06 and earlier. When the software processes a file which is specially crafted by an attacker, arbitrary code may be executed. As a result, the attacker may obtain or alter information of the user environment or cause the user environment to become unusable. Severity: 7.0 | HIGH Visit the link for more details, such as CVSS […] <URL> -linux-ratfor-buffer-overflow-vulnerability/3735/"
113831134554275496,2025-01-15T07:09:28.000Z,"['CVE-2024-13394', 'CVE-2024-13394', 'cve-2024-13394', 'cve-2024-13394']","CVE-2024-13394 – ViewMedica WordPress Stored XSS CVE ID : CVE-2024-13394 Published : Jan. 15, 2025, 6:15 a.m. | 54 minutes ago Description : The ViewMedica 9 plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'viewmedica' shortcode in all versions up to, and including, 1.4.15 due to insufficient input sanitization and output escaping on user supplied attributes. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will […] <URL> -viewmedica-wordpress-stored-xss/3733/"
113831134527977245,2025-01-15T07:09:27.000Z,"['CVE-2025-23061', 'CVE-2025-23061', 'CVE-2024-53900', 'cve-2025-23061', 'cve-2025-23061']","CVE-2025-23061 – Mongoose Search Injection Vulnerability CVE ID : CVE-2025-23061 Published : Jan. 15, 2025, 5:15 a.m. | 1 hour, 53 minutes ago Description : Mongoose before 8.9.5 can improperly use a nested $where filter with a populate() match, leading to search injection. NOTE: this issue exists because of an incomplete fix for CVE-2024-53900. Severity: 9.0 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> -mongoose-search-injection-vulnerability/3731/"
